epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.9259259259259259,0.9261488006163704,0.950592885375494,0.9512698253143425
2,0.9629629629629629,0.9630374365468637,0.9209486166007905,0.9228171283386006
3,0.9753086419753086,0.9753498254132283,0.9486166007905138,0.9494135407831271
4,0.9906172839506173,0.990620726261706,0.9486166007905138,0.9494135407831271
5,0.9990123456790123,0.9990123456790123,0.9624505928853755,0.9625419122362354
6,0.9906172839506173,0.990620726261706,0.9604743083003953,0.960778944655628
7,0.9911111111111112,0.9911132903225807,0.9644268774703557,0.964305663343236
8,0.9911111111111112,0.9911132903225807,0.9664031620553359,0.9665884098767809
9,0.997037037037037,0.997037037037037,0.9683794466403162,0.9684812495630073
10,1.0,1.0,0.9683794466403162,0.9684812495630073
11,1.0,1.0,0.9664031620553359,0.9664848688429474
12,1.0,1.0,0.9664031620553359,0.9664848688429474
13,1.0,1.0,0.9664031620553359,0.9664848688429474
14,1.0,1.0,0.9664031620553359,0.9664848688429474
15,1.0,1.0,0.9664031620553359,0.9664848688429474
16,1.0,1.0,0.9664031620553359,0.9664848688429474
17,1.0,1.0,0.9664031620553359,0.9664848688429474
18,1.0,1.0,0.9664031620553359,0.9664848688429474
19,1.0,1.0,0.9664031620553359,0.9664848688429474
20,1.0,1.0,0.9664031620553359,0.9664848688429474
