epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.6470588235294118,0.6535146315447317,0.6845238095238095,0.7065699726149995
2,0.8175725986597171,0.8389948974557686,0.8958333333333334,0.9069474177690656
3,0.8883097542814594,0.8997082375166618,0.7767857142857143,0.8313212742598102
4,0.9203276247207743,0.9260820627303976,0.8779761904761905,0.8997976415020659
5,0.9560685033507074,0.9577528811281274,0.875,0.898199318790016
6,0.9702159344750558,0.9710983608005969,0.8928571428571429,0.8997123247123247
7,0.9940431868950111,0.9940429460283531,0.9077380952380952,0.9087293711951878
8,0.9977661950856291,0.997764405783105,0.9285714285714286,0.9290771300545735
9,0.9992553983618764,0.9992528054015394,0.8958333333333334,0.8980104108163337
10,1.0,1.0,0.9196428571428571,0.9204289891395154
11,1.0,1.0,0.9196428571428571,0.9204289891395154
12,1.0,1.0,0.9196428571428571,0.9204289891395154
13,1.0,1.0,0.9166666666666666,0.9175023827850155
14,1.0,1.0,0.9196428571428571,0.9205320847119713
15,1.0,1.0,0.9166666666666666,0.9175023827850155
16,1.0,1.0,0.9166666666666666,0.9176053534517424
17,1.0,1.0,0.9166666666666666,0.9176053534517424
