epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.8874074074074074,0.8866656209150328,0.9426877470355731,0.9433264394688727
2,0.9540740740740741,0.9541870516755897,0.950592885375494,0.9513299000807008
3,0.96,0.9600804314706127,0.9664031620553359,0.9665374024176675
4,0.9767901234567902,0.9768367935693679,0.9644268774703557,0.9645962189286965
5,0.9861728395061728,0.9861795874271009,0.9664031620553359,0.966588409876781
6,0.9925925925925926,0.9925971006375284,0.9683794466403162,0.9683794466403162
7,0.9935802469135803,0.9935810357013496,0.9624505928853755,0.9623553040480941
8,0.9940740740740741,0.9940755268817203,0.9683794466403162,0.9683794466403162
9,0.994567901234568,0.9945672306641496,0.9723320158102767,0.9725452612589397
10,0.9965432098765432,0.9965427831499134,0.9624505928853755,0.9628690465485719
11,0.997037037037037,0.997037037037037,0.9664031620553359,0.9663179036219788
12,0.9985185185185185,0.9985183356356772,0.9723320158102767,0.9724637258334305
13,0.9995061728395062,0.9995061118785591,0.9703557312252964,0.9703310066186569
14,1.0,1.0,0.9683794466403162,0.9686231557245024
15,1.0,1.0,0.9703557312252964,0.9704278254496596
16,1.0,1.0,0.9723320158102767,0.9725051097485116
17,1.0,1.0,0.9664031620553359,0.966685925448812
18,1.0,1.0,0.9644268774703557,0.9647511092055631
