epoch,train_accuracy,train_f1_score,val_accuracy,val_f1_score
1,0.836552748885587,0.8414102249409796,0.9346534653465347,0.9357688421903416
2,0.9395740465577018,0.9405995530582465,0.9148514851485149,0.9174112243469068
3,0.9346210995542348,0.9359713978003441,0.9148514851485149,0.9176870533812489
4,0.9564140663694899,0.9570056170699478,0.9405940594059405,0.9414215094393226
5,0.9697870232788509,0.9701591541710173,0.9485148514851485,0.949120407536249
6,0.9767211490837048,0.976910903082107,0.9168316831683169,0.91953551824828
7,0.9717682020802377,0.9720579397804077,0.9247524752475248,0.9268216876936313
8,0.9683011391778108,0.9686510873925875,0.9465346534653465,0.9474472345193703
9,0.9811788013868251,0.9813170346425476,0.9227722772277228,0.9184873136995227
10,0.9782070331847449,0.9783788343374755,0.9485148514851485,0.9490057385671786
11,0.9811788013868251,0.981296545985365,0.9306930693069307,0.9321522770519849
12,0.9851411589895989,0.9852422302932469,0.9425742574257425,0.9437833152716445
13,0.9945517582961863,0.9945660050537638,0.9564356435643564,0.9560939783517161
14,0.9920752847944527,0.9920982718017322,0.9128712871287129,0.9158406434646429
15,0.9895988112927192,0.9896495103036728,0.9623762376237623,0.9626049245420933
16,0.9920752847944527,0.9920982718017322,0.9564356435643564,0.9566488820463817
17,0.9985141158989599,0.9985154239720471,0.9465346534653465,0.946983654465073
18,0.9970282317979198,0.9970317142313493,0.9524752475247524,0.9527078713233254
19,0.9985141158989599,0.9985154239720471,0.9603960396039604,0.9604942532870261
20,1.0,1.0,0.9564356435643564,0.9566488820463817
21,1.0,1.0,0.9623762376237623,0.9622315914137495
22,1.0,1.0,0.9623762376237623,0.9622315914137495
23,1.0,1.0,0.9603960396039604,0.9602952007224475
24,1.0,1.0,0.9603960396039604,0.9602952007224475
